,id,city,state_code,university_id,no_of_student_hostel,name,infrastructure_id,latitude,longitude,offers_scholarship
25327,35598,HUBLI,29,230,0,Vidya Bharati Foundation I.B.M.R  B.C.A College  Opp of KIMS Main Gate Vidya Nagar Hubli.,193562,15.35944,75.11293999999998,1
25331,10831,SHAHABAD MARKANDA,6,164,0,Amir Chand Kakkar College of Education,193571,30.16001,76.87001,1
25332,20683,KANAKAPURA,29,215,2,"Sree Nirvana Swamy College of Education, Sree Degulamata, Kanakapura-562 117.",193572,12.9078408,77.57317829999998,0
25333,28607,GREATER NOIDA,9,506,0,COLLEGE OF INFORMATION TECHNOLOGY 38 A KNOWLEDGE PARK I GREATER NOIDA,193573,28.467506,77.506456,0
25335,39708,CUTTACK,21,366,1,"Mahanga Women’s College,(W)Pallisahi, Mahanga,Cuttack",193577,15.12345,70.25133,1
25336,11462,Nadaun,2,183,0,"Shri Satya Sai College of Education, Nadaun, Vill Kohla, Distt Hamirpur",193578,12.00001,78.00001,0
25337,6599,Gangtok,11,430,0,"Damber Singh College, 6th mile, Samdur",193579,27.50001,88.58001,0
25338,31550,kotma,23,283,0,DIGITAL INSTITUTE OF TECHNOLOGY & SCIENCE KOTMA,193582,19.234434,93.345243,0
25342,12780,Lucknow,9,524,0,"KRISHNA DEVI GIRLS DEGREE COLLEGE, ALAMBAGH",193587,26.50001,80.55001,1
25343,11277,KALA-AMB,2,183,2,"Himalayan Institutes of Computer Sciences, Sadhoura Roah, Kala Amb, Distt Sirmour",193588,30.51001,70.20601,1
25346,15322,ETAH,9,509,0,"J.L.N DEGREE COLLEGE,ETAH",193593,27.5567073,78.66526874999998,1
25348,13061,Bhilwara,8,408,0,Kanchan Devi College of Computer Science,193597,22.564701,70.520001,1
25352,31552,ANUPPUR,23,283,0,PRT INSTITUTE OF TECHNOLOGY & SCIENCE ANUPPUR,193604,23.1200001,81.700001,0
25353,41619,"Nashik,",27,323,0,"Jawahar Education Society's Institute of Technology Management and Research, Address: Servey No-48,Gowardhan, Gangapur Road, Nashik, Taluka: Nashik District: Nashik",193605,20.10001,73.41001,1
25355,20966,Bangalore,29,215,2,"Chinnamma Junjappa  Reddy R.J.S College, Chowdeshwari Layout, R.J.S Road, Maratthahalli, Bangalore-37",193607,14.12345,75.12345,0
25356,44567,SAGWAN BULDANA,27,302,2,DR. RAJENDRA GODE COLLEGE OF AGRI. BULDHANA,193608,20.5292147,76.1841701,1
25357,6524,PUDUCHERRY,34,369,2,Senthil College of Education,193609,11.92262,79.765195,0
25358,41449,Ahmednagar,27,323,0,"Janata Shikshan Prasarak Mandals Marutraoji Ghule Patil Arts,Commerce & Science College, Nagapur, Tal.& Dist. Ahmednagar",193610,23.25001,74.48001,1
25361,49168,KORBA,22,636,0,"HASDEV COLLEGE OF EDUCATION,DARRIROAD",193617,21.66645,82.66684,1
25362,30493,Kadapa,28,8,2,"Nava Jeevan College of Medical Lab Technology, Kadapa",193618,14.46671,78.81671,1
25363,31100,KHARGONE,23,283,0,"NIMAR INSTITUTE OF INFORMATION TECHNOLOGY & SCIENCE , KHARGONE",193619,21.823806,75.589561,0
25365,45914,MADURAI,33,481,2,"ULTRA COLLEGE OF PHARMACY (Inst. Code - 046), MADURAI",193622,9.921133,78.15242,1
25367,22372,Raigarh,22,636,0,"Raigarh City College, Raigarh",193625,21.8764384,83.386772,1
25368,25536,Hyderabad,36,27,0,Bharat P.G. College for Women,193626,17.25001,78.29000999999998,1
25369,33117,Kodad,36,22,0,"TRIVENI ARTS & SCIENCE DEGREE COLLEGE, KODAD",193628,35.45344,75.45344,1
25370,50141,kanpur,9,505,0,MAHARANA PRATAP COLLEGE OF PROFESSIONAL STUDIES,193631,26.563269,80.26300899999998,0
25371,45640,MADURAI,33,481,2,"SACRED HEART NURSING COLLEGE (Inst. Code - 055), MADURAI",193632,9.921133,78.15242,1
25372,20772,BANGALORE,29,215,0,"Dr. Ambedkar FGC, HAL, IInd Stage, Indiranagar, Bangalore-38",193633,13.047372,77.607422,1
25373,47735,Bangalore,29,215,0,ST. VINCENT PALLOTTI DEGREE  COLLEGE,193635,13.020001,77.640001,1
25374,32961,Raipur,22,81,1,"SHRI RAWATPURA SARKAR INSTITUTE OF NURSING, DHANELI, MANA ROAD, DHARSIWA",193637,21.18001,81.730001,1
25377,18139,Vizianagaram - 535 183,28,15,0,"Coastal Institute of Technology & Management, Narapam (V), Veerabhadrapuram (P), Kothavalasa (M),  Pin-535183 (CC-JA)",193644,17.11023,83.23121,1
25378,45920,MADURAI,33,481,2,"TRINITYC MISSION MEDICAL FOUNDATION, COLLEGE OF PHYSIOTHERAPY (Inst. Code - 084), MADURAI",193646,9.921133,78.15242,1
25381,36483,Tumkur,29,242,4,"Sri Siddhartha Institute of Technology, Tumkur.",193649,13.321230000000002,77.09142099999998,1
25384,14103,SANT KABIR NAGAR,9,508,0,"Binda Pal Ugrsen Pal Degree College, Sikthan (Parmeshwarpur), Sant Kabir Nagar",184817,26.78001,83.06001,0
25385,12037,AURAIYA,9,505,0,"JANAK DULARI MAHILA MAHAVIDYALAYA,",193653,26.028666,79.00031,0
25390,10593,Karnal,6,164,1,Dr. Ganesh Dass DAV College of Education for Women,193662,29.689458,76.982875,1
25392,46677,ALLAHABAD,9,549,2,"LDC INSTITUTE OF TECHNICAL STUDIES, ALLAHABAD",193664,25.37001,81.51001,1
25394,43603,TRIVANDRUM,32,260,2,"Marian College of Engineering, Kazhakkuttam, Thiruvananthapuram",193667,8.552609999999998,76.90950999999998,1
25396,39954,RISHABHDEO,8,413,0,"J.R. COLLEGE, RISHABHDEO",193669,22.50001,76.13001,0
25397,40578,Tumkur,29,240,2,Sri Ramana Maharshi College of Nursing,193670,13.342222,77.10166669999998,1
25398,50809,NASHIK,27,315,2,"KK WAGH COLLEGE OF AGRICULTURE BUSINESS MANAGEMNET, SARASVATINAGAR",193671,20.00005,73.00005,1
25401,49991,THIRUVANANTHAPURAM,32,260,2,"VIDYA ACADEMY OF SCIENCE AND TECHNOLOGY - TECHNICAL CAMPUS, KILIMANOOR",193225,8.812925,76.85442899999998,1
25402,40508,-,29,240,2,Sambhram College of Nursing,193675,12.00001,78.00001,1
25403,19657,Jangaon,36,17,2,Prasad Institute of Pharmaceutical Sciences,193676,17.430001,79.105901,1
25404,26169,Hyderabad,36,27,0,Institute of Public Enterprises,193731,17.240001,78.31001,0
25406,8624,Gangtok,11,431,1,Sikkim Manipal College of Nursing (SMCON),193678,27.330001,88.620001,0
25407,8628,Rangpo,11,431,4,School of Basic & Applied Sciences (SBAS),193679,27.18001,88.49001,1
25409,8626,Gangtok,11,431,2,Sikkim Manipal College of Physiotherapy (SMCOP),193682,27.330001,88.620001,1
25412,8627,Rangpo,11,431,4,Sikkim Manipal Institute of Technology (SMIT),193687,27.180001,88.490001,1
25413,21750,Raipur,22,93,0,S.K.T.D. Law College,193688,26.21001,74.54000999999998,0
25414,15500,ETAH,9,509,1,"SRI FARUQ HUSSAIN (P.G) COLLEGE,NIDHAULI KALAN,ETAH",193690,27.557772,78.50684099999998,0
25415,50857,PRATAPGARH,8,413,0,"GAYATRI COLLEGE, HARESH LAKHANI",193692,23.664871,74.23167999999998,1
25416,18893,LAKHANDUR,27,332,0,"Mukund College, Dighori",193694,22.74001,83.32000999999998,1
25420,8625,Gangtok,11,431,2,Sikkim Manipal Institute of Medical Sciences (SMIMS),193701,27.3389356,88.6065035,0
25422,24166,Jangareddygudem,28,5,0,C.S.T.S. GOVT. KALASALA,193703,17.13653,81.29796899999998,1
25425,50853,PIPAR CITY,8,399,2,Gokul Babu Degree College,193709,26.38001,73.54000999999998,1
25426,51965,JAIPUR,8,422,0,RIDDHI SIDDHI VINAYAK COLLEGE,193711,26.900001,75.80000099999998,1
25429,11683,Thiruvalla- 689 107,32,630,2,"Pushpagiri College of Pharmacy, M.C. Road, Perumthuruthy P.O., Thiruvalla- 689 107",193715,9.410205,76.55749,1
25432,49263,Allahabad,9,549,2,"INSTITUTE OF ENGG. & RURAL TECHNOLOGY,ALLAHABAD",193719,25.28001,81.54000999999998,1
25433,53485,NALAGARH,2,598,2,HIMACHAL PHARMACY COLLEGE NALAGARH,193720,30.00001,76.00001,0
25434,35433,Pune,27,292,7,"College of Ayurved, Pune",193721,18.4590327,73.855226,0
25435,33110,Kodad,36,22,0,"MRR MEMORIAL DEGREE COLLEGE, KODAD",193724,34.53256,76.53256,1
25437,32756,VETAPALEM,28,3,0,B.B.H Degree College,193727,15.780001,80.320001,1
25439,27005,PUTTUR,28,16,0,"KKC institute of Technology & Engg, for Women, Puttur",193729,13.44356,79.56114999999998,1
25440,25122,AJMER,8,419,0,"Engineering College,Ajmer",193730,26.447811,74.702037,0
25441,47045,Ajmer,8,420,0,"R R COLLEGE OF NURSING, AJMER",193736,23.25001,75.25672,1
25442,35866,Orathanadu,33,448,0,"Dharmambal Ramasamy Arts & Science College, Orathanadu T.k.Thanjavur - 614 625.",193738,10.6481849,79.24449819999998,1
25443,49404,Kharar,3,383,2,"SAHEED KASHI RAM COLLEGE OF PHYSICAL EDUCATION, BHAGOO MAJRA KHARAR",193739,30.4539882,76.3732916,1
25445,32759,NARASARAOPET,28,3,2,S.S. & N. College,193743,7.12345,79.56100999999998,1
25448,26456,NELLORE,28,44,0,"Krishna Chaitanya Degree & P.G College, Nellore",193747,14.447498,79.779008,1
25449,31218,GADARWARA,23,283,0,ALMA COMPUTER EDUCATION CENTRE GADARWARA,193748,22.527851,68.397711,0
25452,29190,LUDHIANA,3,371,1,"College of Nursing,  Dayanand Medical  College, Civil Lines,  Ludhiana",193753,30.111109999999996,75.11110999999998,1
25453,24726,NELLORE,28,44,0,"Krishna Chaitanya Degree & PG College, Nellore",193754,14.447498,79.779008,1
25454,36414,CHIDAMBARAM,33,488,0,"M.R.K.College of Arts & Science,pazhzchanallurANDPost,Kattumannarkudi-608 301",193756,11.27716,79.51224999999998,1
25455,19579,"CHILKUR(V), MOINABAD (M), R.R RDIST",36,17,0,K.G Reddy College of Engineering & Technology,193757,17.3357001,78.2891001,1
25456,8352,Dumraon,10,60,2,"Veer Kunwar Singh College of Agriculture, Dumraon",193760,25.55402,84.15433,1
25459,22437,Sirsa,6,160,1,"Triveni College of Education for Women, Hisar Road, Sirsa",193763,29.528336,75.083217,1
25461,25815,hyderabad,36,27,0,Shahjahan College of Business Management,193765,15.00001,69.00001,1
25462,12486,saurikh,9,505,0,"CHAUDHARY JAMADAR SINGH MAHILA DEGREE COLLEGE, SAURIKH,",193766,23.12541,71.12101,0
25463,17455,Maddur,29,235,0,"Government  First Grade College,For Women .Maddur  Tq",193650,12.5849001,77.05000099999998,1
25467,22481,banda,9,502,0,Gulab Rani College,193771,25.2153143,80.6049304,0
25469,41396,Pune,27,323,0,"Shri Chankya Education Societys Indira College of Pharmacy, Tathawade, Pune 33",193775,18.6211843,73.722177,1
25470,14556,Peraiyur (Tk),33,483,1,Parasakthi College of Education,193776,9.7957674,77.78876599999998,1
25471,41543,Surgana,27,323,0,"M.G.Vidyamandirs Arts & Commerce College, Surgana, Dist. Nashik 422211",193777,20.57001,73.62001,1
25473,20901,Bangalore,29,215,9,"Garden City  College of Science and Management, College,No.9, Dooravani Nagar,Bangalore-49",193781,13.02564,77.69647999999998,1
25474,27252,Mancherial,36,19,0,"Chanakya Degree College, # 20-139 & 140, College Road, Mancherial",193782,18.10001,72.10000999999998,1
25476,25933,Moinabad,36,27,0,Global Education centre,193785,17.00001,78.00001,1
25478,9409,Imphal,14,337,3,D.M. College of Commerce,193789,24.81763,93.94065,1
25479,19720,Hyderabad,36,17,0,ACE Engineering college,193791,17.260001,78.420001,1
25480,24691,HARIDWAR,5,557,0,"Harsh Vidhya Mandir Degree College, Rayasi, Haridwar",193716,29.678618,78.0679978,0
25482,8553,KOPPAL,29,603,1,"Millenium Institute of Management, Dadegal",193793,8.256252,70.54264,1
25484,8351,Patna,10,60,1,"Sanjay Gandhi Institute of Dairy Technology, Patna",193796,25.60001,85.08001,1
25486,31176,Katni,23,283,0,TAVITE COMPUTER & SOFTWARE INSTITUTE KATNI,193800,23.8308453,80.4072254,0
25489,34662,0,27,298,0,"Marathwada Shikshan Prasarak Mandal's Swami Vivekanand Arts, Science & Commerce College, Parli Vaijanath.",193804,18.50578358,76.31203297999998,1
25490,35795,KUMBAKONAM - 612 001,33,448,1,"Government College for Women, Kumbakonam - 612 001.",193805,10.95044,79.38087,1
25491,35341,Itarsi,23,269,0,"Govt. Mahatama Gandhi College, Itarsi, Hoshangabad",193806,22.600001,77.700001,1
25492,32734,CHIRALA,28,3,0,Y.A. Govt. College for Women,193807,23.25672,75.25762,1
25493,21801,Gariaband,22,93,1,"Institute of Technology & Science Devobhog Road, Gariyabandh",193810,20.60333,82.00667,1
25496,27084,TUTICORIN,33,439,2,Dr.G.U.Pope College of Engineering,193815,8.23001,78.25672,1
25498,19524,Medak,36,17,2,Sri YPR College of Engineering & Technology,193819,18.08511,78.26994,1
25500,10221,Salem,33,492,2,Vinayaka Mission's Sankarachariyar Dental College,193822,11.59890359,78.0879879,1
25501,24967,Kanker,22,82,0,Govt. Indru kenwat Girls College Kanker,193823,20.27535,81.49352,1
25502,50428,BALAGHAT,23,289,0,MITALI INSTITUTE OF NURSING,193826,21.892084,80.35240199999998,1
25503,13267,bhilwara,8,408,0,Kanchan Devi Shikshahk Prashikshan Mahavidyalaya,193827,22.564701,70.520001,0
25504,22111,nabha,3,383,0,"Lal Bahadur Memorial Mahila College, Nabha",193828,30.37001,76.15000999999998,0
25505,33461,JABALPUR,23,289,0,"Navambey Arts & Commerce College, Adhartal, Jabalpur",193829,23.199395,79.94445299999998,0
25506,31812,REWA,23,268,0,GOVT.MODAL SCIENCE COLLEGE.REWA,193830,24.548941,81.294534,0
25509,21186,Bagepalli,29,215,0,"National first Grade College, Bagepalli-562 207, Chikkaballapur Dist.",193834,13.7826338,77.7980466,1
25513,40854,Birmitrapur,21,362,1,S.S.College,193841,22.38988,84.70500599999998,0
25514,10141,NIPANI,29,602,3,"G I B ARTS/SCIE/COMM COLLEGE,  NIPPANI",193842,16.41001,74.58001,1
25517,18043,Chirala,28,15,2,"VRS & YRN College of Engineering & Technology, Vodarevu Road, Chirala(M)-523157(CC-L1)",193846,15.820001,80.350001,1
25521,8070,MUKKAM- KOZHIKODE,32,251,0,"SSM COLLEGE OF TEACHER EDUCATION, NELLIKKAPARAMBA, MUKKAM",193852,11.150001,75.490001,0
25524,19366,nadauti,8,387,0,"Rajiv Gandhi Mahavidhyalaya, Nadoti, Karauli",193856,23.25001,68.25001,0
25527,8199,KOZHIKODE,32,251,2,"AWH ENGINEERING COLLEGE, KUTTIKKATTOOR",193864,11.2602244,75.87479,1
25531,36800,hanumangarh Town,8,406,0,"Shri Mahavir Jain Girls College, Hanumangarh Town",193868,23.54689,72.45621,0
25532,24580,haridwar,5,557,0,"Samrat Prithviraj Chauhan Degree College, Rohalaki Kishanpur, Haridwar",193870,29.96001,78.60000999999998,1
25534,21290,HARIDWAR,5,566,0,RIMS,193873,29.111109999999996,77.11111099999998,1
25536,1235,BANGALORE,29,249,2,"Sai Vidya Institute of Technology, BANGALORE",193875,13.16867,77.558323,1
25537,46225,MEERUT,9,549,0,"MAHAVEER INSTITUTE OF TECHNOLOGY, SARDHANA ROAD, MEERUT",193876,29.06922,77.63111999999998,1
25540,35958,Jabalpur,23,287,6,"Shri Ram Institute of Science & Technology,  ITI Madhotal , Jabalpur",193879,23.12004,79.54044,1
25542,9673,Darbhanga,10,67,1,"Baba Sahib Ram Sanskrit College, Pacharhi, Darbhanga",193881,26.10001,86.20001,0
25543,10630,ISRANA,6,164,0,"Government College, Israna",193883,29.276989,76.85190989999998,1
25544,11340,SHIMLA,2,183,4,"Indira Gandhi Medical College, Shimla",193884,31.107138,77.183133,0
25545,33735,Mumbai,27,318,0,Bharatiya Gramin Punarrachana Sansthas Institute of Management Degree College Wadala (E) Mumbai,193885,19.21354,75.25672,1
25546,14728,Paramakudi,33,483,0,Ayira Vaisya College of  Education,193887,9.543677,78.591334,1
25547,36665,Ganganagar,8,406,2,S.G.N. Khalsa (PG) College,193890,29.939277,73.862165,1
25548,43672,Chavara,32,260,2,"Member Sree Narayana Pillai Institute of Management and Technology, Chavara, Kollam",193891,8.99074,76.54045999999998,1
25550,34636,Jalna,27,298,2,Matsyodari Shikshan Sanstha Arts commerce and Science college Jalna,193897,19.83331,75.88330999999998,1
25552,39487,GUNTUR,28,3,0,"Hindu College of Management, Guntur",193899,16.300001,80.400001,1
25553,22569,GURSARAI,9,502,0,Dr Ram Manohar Lohia Girls College,193900,25.616635,79.186441,1
25554,9836,Hassan,29,227,1,"M. Krishana Law College, Hassan",193902,13.40099,76.042106,1
25557,31825,REWA,23,268,0,MAHARANI LAXMIBAI COLLEGE OF TECHNOLOGY REWA,193907,24.25625,81.25632,0
25558,25233,KHETRI,8,419,0,BLM Institute of Technology & Management Sciences,193912,28.00141,75.04845,0
25559,12825,LUCKNOW,9,524,2,"DR. M.C. SAXENA COLLEGE OF EDUCAITON, DUBAGGA",193913,26.530001,80.50000099999998,0
25562,15385,Etah,9,509,1,"SHRI FAIAZ HUSSAIN (P.G) COLLEGE,NIDHAULI KALAN,ETAH",193917,27.557505,78.506966,0
25566,36058,Jabalpur,23,287,2,"Shri Ram Group of Institutions, Near ITI, Madhotal, Jabalpur-482002",193924,25.25631,77.54263,1
25567,44372,Kannur (Dist),32,256,2,"College of Engineering and Technology, Payyannur",193925,12.08523,75.36737999999998,1
25568,52346,Bhopal,23,287,1,MITTAL INSTITUTE OF PHARMACY,193929,23.2599333,77.412615,1
25569,35096,shamshabad,23,269,0,"Govt. College, Shamshabad, Vidisha",193931,24.40001,78.50001,1
25570,39812,KALAPATHAR,21,366,0,"Kalapathar Dhalapathor College, Kalapathar, Cuttack",193932,20.282402,85.385695,1
25572,21144,Srinivaspur,29,215,0,"Sri Balagangadharanatha Swamiji School of Business Management, Byrapalli, Srinivasapura Taluk, Kolar Dist-563 135.(08-09)",193934,15.23815,77.83256,1
25574,21864,Raipur,22,93,0,Vikas Shiksha College Tagor Nagar,193936,21.810001,81.630001,1
25576,44440,BOKARO STEEL CITY,20,212,1,"R. V. S. COLLEGE, CHAS, BOKARO",193939,23.372043,86.22011999999998,1
25577,10586,AMBALA,6,164,2,Shivalik Institute of Enggineering and Technology,193940,30.378179,76.776697,1
25578,49587,BARNALA,3,371,1,"GURU GOBIND SINGH COLLEGE OF NURSING, DHANAULA ROAD",193941,30.3383949,75.5536838,1
25579,26232,"matunda, bundi",8,418,2,"Sarvodaya Ayurved Nursing Training Centre, Bundi",193942,25.261062,75.41563399999998,0
25581,20875,BANGALORE - 560029,29,215,0,"BET Sadathunnisa Degree College, Bismillah Nagar, Bannerghatta Road, Jayanagar, Bangalore-29",193945,12.55416,77.363391,1
25582,47108,Jaipur,8,420,0,"MAHATMA GANDHI COLLEGE OF PHARMACEUTICAL SCIENCES, JAIPUR",193947,26.595125,75.55577499999998,0
25583,34029,Khardi,27,318,0,Jeevandeep Shaishnik Sansthas Pois College of Arts Commerce & Science A P Khardi Tal Shahapur Dist Thane,193948,23.240001,69.250001,1
25584,30979,KADIRI,28,33,0,"Venkateswara College of Education, Kadiri",193949,25.250001,68.250001,0
25585,41317,NASHIK,27,323,2,"N.D.M.V.P.Samajs College of Architecture,Nashik 422002",193951,20.00113,73.07607,1
25586,25831,hyderabad,36,27,0,Moghul College of Business Management,193952,23.25664,74.45632,1
25587,47081,Dausa,8,420,2,"SARASWATI COLLEGE OF NURSING, DAUSA",193953,26.888595,76.335902,0
25588,42416,Faizabad,9,510,2,"SHIV SAVITRI MAHAVIDYALAYA, SARAI MUGHAL, FAIZABAD",193954,26.7272518,81.7885787,1
25590,17284,Doboka,18,52,1,Haji Anfor Ali College,193957,26.4884131,92.6983868,1
25591,7473,Tamsa,27,328,0,"Kai. Nivrutirao  Patil  jawalgoankar College, Tamsa, Tq. Hadgaon",193958,19.00005,77.00067,1
25592,19002,Muzaffarpur,10,58,0,"Ramshreshtra Singh College, Chochahan, Belsar, Muzaffarpur",193959,12.23456,71.23456,0
25594,6465,Chapra,10,66,0,"Jagdam College, Chapra",193962,25.78481,84.72741,1
25595,42492,Faizabad,9,510,0,"SAVITRI MAHAVIDYALAYA, TAKPURA, FAIZABAD",193963,26.7658043,82.19689049999998,1
25596,45788,NISHIGANJ,19,787,0,"MADHUSUDAN HORE MAHAVIDYALAYA, COOCHBEHAR",193964,26.31894964,89.2922346,0
25598,47068,BIKANER,8,420,0,"GOVERNMENT COLLEGE OF NURSING, BIKANER",193970,28.0039992,73.331077,1
25600,9478,Cherthala,32,253,0,"College of Engineering, Cherthala",193974,9.74352,76.36177999999998,1
25601,31778,SEMARIYA,23,268,0,"YAMUNA PRASAD SHASTRI COLLEGE SEMARIA,REWA",193976,23.250001,78.25672,1
25604,27001,NELLORE,28,16,2,Jagan's College of  Engineering & Technology,193980,14.30221,79.67351,1
25607,43692,Kollam,32,260,1,"Sree Narayana College of Technology, Vadakkevila, Kollam",193983,8.256819999999998,76.25642,0
25608,38242,KOTPUTLI,8,422,0,"Shyam TT College, Jaipur",193984,27.660595,76.209705,0
25610,38354,Jaipur,8,422,0,"Anuradha Mahila Shikshak Prashikshan Mahavi., Jaipur",193987,26.871458,75.695869,1
25612,53294,Bangalore,29,215,2,Acharya School of Design,193989,13.08251,77.49998,0
25614,27680,Puttur,28,37,0,"KKC Institute of PG Stuides, Puttur",193992,13.44435,79.56114999999998,1
25615,21947,Kollapur,36,28,0,"Govt. Degree College , Kollapur",193993,16.00001,78.00001,1
25617,11389,Sunder Nagar,2,183,0,"Namdhari Education Society, Bhojpur, Sundernagar, Distt Mandi",193999,31.530001,76.880001,0
25618,11284,Solan,2,598,2,"L.R. Institute of Engineering & Technology, Jabli Kyar, Distt Solan",194006,30.86921,77.13521,0
25619,13641,VARANASI,9,527,0,"Sudhakar Mahila Vidhi Mahavidyalaya, Khajuri, Varanasi",194007,25.20554,82.59391999999998,0
25621,38535,jaipur,8,422,1,"Mahatma Jyoti Rao Phoole Women's B.Ed. College, Jaipur",194013,26.906474,75.772801,1
25622,10719,Ambala,6,164,0,S.D. Institute of Education for Girls,194016,30.33909006,76.85148101,1
25625,24099,Bobbili,28,6,0,Indira Gandhi Degree College,194019,18.6307013,83.3468784,1
25626,13280,Nagaur,8,408,1,"Sarvodaya Shikshak Prashikshan Mahavidyalaya, Chenar",194024,27.19415027,73.77215803,0
25627,26960,ANANTHAPURAMU,28,16,0,"Shri Shirdi Sai Institute of Science and Engineering(9A), Vadiyampet, Anantapur",194026,14.455518,77.360511,1
25631,32913,NEW DELHI,7,99,0,Banarasi Das Chandiwala Institute of Professional Studies,194030,28.58001,77.04000999999998,1
25632,45234,Thane,27,318,0,"HABIB EDUCATIONAL AND WELFARE SOCIETYs MS COLLEGE OF LAW, THANE",194031,19.17001,73.02001,1
25633,19420,kota,8,387,1,"Maa Bharati PG College, Mahaveer Nagar-III, Kota",194036,25.00001,75.00001,1
25634,52493,MANGALORE,29,240,3,SRINIVAS INSTITUTE OF DENTAL SCIENCES,194037,12.983301,74.78330099999998,1
25635,47495,SATNA,23,268,2,"V I M S , SATNA",194038,24.58217,80.83330999999998,1
25636,29262,zira,3,78,0,"Govt College, Zira",194039,30.800001,75.00001,1
25638,40422,Bangalore,29,240,2,Rajiv Gandhi College of Nursing,194043,15.54584,71.54846,0
25639,11496,KALA AMB,2,183,2,"Himalayan Institutes of Pharmacy, Sadoura Road, Kala Amb. Distt Sirmour",194044,30.51001,70.20601,1
25641,43838,THALASSERY,32,256,0,"Darul Irshad Arabic College, P.O. Paral, Thalassery, Kannur",194046,11.719657,75.54222699999998,1
25642,11572,Kottayam,32,262,3,"Saintgits College of Engineering, Kottukulam Hills, Pathamuttam P.O., Kottayam 686532",194048,9.50944,76.55270199999998,1
25643,19885,Seunderabad,36,17,2,Malla Reddy Institute of Pharmaceutical Sciences,194050,17.005511,78.004511,0
25644,51303,Sant Kabir Nagar,9,508,0,"SRI TILAKDHARI ANTARVANSH MAHAVIDYALAYA, SANT KABIR NAGAR",194053,26.59001,83.07000999999998,1
25645,23989,Srungavarapukota,28,6,2,Punyagiri Degree College,194054,18.11667,83.16666999999998,1
25646,27513,Penubally,36,19,0,"Sri Vani Degree College, V.M. Banzar, Penubally",194056,7.583649999999999,68.25875,1
25647,27713,PUTTUR,28,37,0,"K.K.C. College of Education, Puttur",194058,13.44435,79.56114999999998,1
25648,38252,KOTPUTLI (JAIPUR),8,422,0,"Shri Krishan TT College, Jaipur",194060,27.689734,76.200696,0
25651,17480,Nazarbad,29,235,1,"Sri Vani Vilas Urs  First grade College for Women, Nazarbad Mysore",194064,12.09702,77.05603,1
25653,39768,DHENKANAL,21,366,0,"AnchalikMahavidyalay, Pragyan Vihar,Dhenkanal",194066,20.69858,85.53202,1
25654,17109,Guwahati,18,52,0,Karmashree Hiteswar Saikia College,194067,26.01833,91.07333,1
25655,51870,Nimbi Jodha,8,408,0,TAGORE COLLEGE NIMBI JODHA(385),194068,27.5334602,74.34408419999998,0
25656,26179,Hyderabad,36,27,0,Samskruti Institute of Business Management,194070,17.145245,78.34417999999998,1
25657,8109,Kozhikode,32,630,2,JDT ISLAM COLLEGE OF PHARMACY,194071,11.292961,75.82245299999998,0
25658,54281,JAIPUR,8,422,0,KEDIA INSTITUTE OF SCIENCE AND MANAGEMENT COLLEGE,194072,27.0892581,75.762946,0
25665,25166,Ajmer,8,419,4,"Govt. Mahila Engineering College,Ajmer",194081,26.24001,74.39001,1
25669,41570,Pune,27,323,0,"Vikas Pratisthan's Late Tukaram Dhondiba Pathare Arts, Commerce & Science College, Chandannagar, Pune - 14",194085,18.5623016,73.9329149,1
25670,22308,katghora,22,636,0,Jai Burdhadev College Katghora,194086,36.78698,78.87654,0
25674,17259,Nalbari,18,52,2,Nalbari College ,194092,26.183001,69.560001,0
25675,27196,Peddapuram.,28,6,0,"Pragathi College Of Education, Venkat nagar, Kakinada, E.G.Dist.",194093,17.08099,82.12099,1
25676,38837,ALWAR,8,422,0,"R G Mishra B.Ed. College, Alwar",194095,27.654816,76.687537,1
25677,39270,Khajipalem,28,3,1,"K.V.R., K.VR. & M.K.R College",194096,15.590001,80.3500001,1
25682,34642,Osmanabad,27,298,1,Sanjivan Education Society Sanchalit Home Science and Nutrition College.,194104,18.1853528,76.04062978999998,1
25686,54311,Lucknow,9,524,1,"DR RAM MANOHAR LOHIA INSTITUTE OF MEDICAL SCIENCES, VIBHUTI KHAND, GOMTI NAGAR, LUCKNOW",194108,26.868908,80.999693,0
25690,43311,Thrissur,32,251,1,"UNIVERSAL ENGINEERING COLLEGE, VALIVATTAM",194112,10.001740000000002,76.01151,1
25691,25386,AVANIGADDA-521122,28,21,0,"GOVT. DEGREE COLLEGE,AVANGADDA",194115,16.01671,80.916723,1
25692,46018,Agra,9,549,5,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS, AGRA",194118,27.10001,78.50000099999998,0
25697,23884,U.Kothapalli,28,6,0,V.V.S. College Of Education,194124,17.083708,82.325319,1
25699,43806,Kanhangad,32,256,2,"Nehru Arts & Science College, P.O. Padanekat, Kanhangad, Kasaragod",194126,12.25882131,75.11615345,0
25700,19328,Pune,27,329,0,"Symbiosis Law School, Pune",194127,18.522202,73.82996,1
25702,29280,RAIKOT,3,78,1,"Guru Hargobind College of Education,  Gondwal  Raikot",194129,30.680015,75.60871299999998,0
25705,29359,Chandigarh,4,78,2,"Chandigarh College of  Engineering & Technology, Sector-26",194133,30.72761,76.80861,1
25708,19326,NOIDA,9,329,0,"Symbiosis Law School, NOIDA",194141,28.624516,77.367342,0
